ilan_id,ilan_linki,ilan_tarihi,ilan_tipi,metrekare,bina_yasi,kat,konum,fiyat,para_birimi,il,ilce,skor,kademe,fiyat_per_m2,banyo_sayisi,kat_sayisi,isinma_tipi,cephe,kullanim_durumu,oda_sayisi_yeni,salon_sayisi,kat_sayisi_encoded,cephe_kuzey,cephe_guney,cephe_dogu,cephe_bati
133061-310,https://www.hepsiemlak.com/izmir-karsiyaka-tersane-satilik/daire/133061-310,06-03-2025,Daire,100.0,31.0,3. Kat,İzmir / Karşıyaka / Tersane Mah.,2830000,TL,İzmir,Karşıyaka,2.222,1. Kademe,28300.0,1.0,4.0,Klima,"Kuzey, Batı",Boş,2,1,3.0,1,0,0,1
135461-1443,https://www.hepsiemlak.com/kayseri-develi-yeni-satilik/daire/135461-1443,03-04-2025,Daire,155.0,10.0,2. Kat,Kayseri / Develi / Yeni Mah.,2830000,TL,Kayseri,Develi,-0.139,3. Kademe,18258.06,2.0,4.0,Kombi,"Güney, Doğu",Belirtilmemiş,3,1,2.0,0,1,1,0
105258-2645,https://www.hepsiemlak.com/istanbul-esenyurt-yunus-emre-satilik/daire/105258-2645,23-04-2025,Daire,140.0,7.0,3. Kat,İstanbul / Esenyurt / Yunus Emre Mah.,2830000,TL,İstanbul,Esenyurt,2.479,1. Kademe,20214.29,1.0,3.0,Kombi,Güney,Boş,3,1,3.0,0,1,0,0
74231-959,https://www.hepsiemlak.com/istanbul-bahcelievler-soganli-satilik/daire/74231-959,14-04-2025,Daire,130.0,29.0,1. Kat,İstanbul / Bahçelievler / Soğanlı Mah.,2830000,TL,İstanbul,Bahçelievler,2.423,1. Kademe,21769.23,1.0,4.0,Kombi,Güney,Boş,3,1,1.0,0,1,0,0
106559-716,https://www.hepsiemlak.com/mersin-toroslar-cagdaskent-satilik/daire/106559-716,12-04-2025,Daire,145.0,27.0,4. Kat,Mersin / Toroslar / Çağdaşkent Mah.,2830000,TL,Mersin,Toroslar,0.396,2. Kademe,19517.24,1.0,4.0,Doğalgaz Sobası,"Kuzey, Güney, Doğu",Mülk Sahibi,3,1,4.0,1,1,1,0
63101-111,https://www.hepsiemlak.com/ankara-kecioren-sehit-kubilay-satilik/daire/63101-111,22-04-2025,Daire,95.0,5.0,2. Kat,Ankara / Keçiören / Şehit Kubilay Mah.,2830000,TL,Ankara,Keçiören,1.365,2. Kademe,29789.47,1.0,3.0,Kombi,"Güney, Doğu, Batı",Mülk Sahibi,2,1,2.0,0,1,1,1
121228-1620,https://www.hepsiemlak.com/ankara-mamak-abidinpasa-satilik/daire/121228-1620,23-04-2025,Daire,105.0,31.0,1. Kat,Ankara / Mamak / Abidinpaşa Mah.,2830000,TL,Ankara,Mamak,0.779,2. Kademe,26952.38,1.0,3.0,Kombi,"Doğu, Batı",Boş,3,1,1.0,0,0,1,1
132028-551,https://www.hepsiemlak.com/adana-seyhan-sumer-satilik/daire/132028-551,25-04-2025,Daire,170.0,25.0,4. Kat,Adana / Seyhan / Sümer Mah.,2830000,TL,Adana,Seyhan,2.043,1. Kademe,16647.06,1.0,7.0,Klima,"Doğu, Batı",Boş,3,1,4.0,0,0,1,1
122493-2952,https://www.hepsiemlak.com/ankara-kecioren-atapark-satilik/daire/122493-2952,25-04-2025,Daire,125.0,7.0,Kot 1,Ankara / Keçiören / Atapark Mah.,2835000,TL,Ankara,Keçiören,1.365,2. Kademe,22680.0,1.0,3.0,Kombi,"Güney, Doğu, Batı",Boş,3,1,-1.0,0,1,1,1
129933-1123,https://www.hepsiemlak.com/ankara-kecioren-atapark-satilik/daire/129933-1123,24-04-2025,Daire,120.0,10.0,Kot 1,Ankara / Keçiören / Atapark Mah.,2835000,TL,Ankara,Keçiören,1.365,2. Kademe,23625.0,1.0,3.0,Kombi,"Kuzey, Güney, Doğu, Batı",Boş,3,1,-1.0,1,1,1,1
0-44515840,https://www.hepsiemlak.com/kocaeli-gebze-arapcesme-satilik/daire/0-44515840,24-04-2025,Daire,75.0,10.0,Yüksek Giriş,Kocaeli / Gebze / Arapçeşme Mah.,2837000,TL,Kocaeli,Gebze,2.334,1. Kademe,37826.67,1.0,3.0,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi,2,1,0.0,1,1,0,1
151976-432,https://www.hepsiemlak.com/ankara-sincan-pinarbasi-satilik/daire/151976-432,02-03-2025,Daire,125.0,16.0,1. Kat,Ankara / Sincan / Pınarbaşı Mah.,2838000,TL,Ankara,Sincan,1.05,2. Kademe,22704.0,1.0,4.0,Kombi,"Güney, Doğu, Batı",Mülk Sahibi,3,1,1.0,0,1,1,1
130551-619,https://www.hepsiemlak.com/kirikkale-yahsihan-bayraktepe-satilik/daire/130551-619,11-04-2025,Daire,180.0,4.0,15. Kat,Kırıkkale / Yahşihan / Bayraktepe Mah.,2840000,TL,Kırıkkale,Yahşihan,1.778,1. Kademe,15777.78,2.0,15.0,Kombi,"Kuzey, Batı",Boş,4,1,15.0,1,0,0,1
67219-1032,https://www.hepsiemlak.com/konya-selcuklu-mehmet-akif-satilik/daire/67219-1032,31-03-2025,Daire,155.0,21.0,3. Kat,Konya / Selçuklu / Mehmet Akif Mah.,2840000,TL,Konya,Selçuklu,2.562,1. Kademe,18322.58,1.0,3.0,Kombi,"Güney, Doğu, Batı",Mülk Sahibi,3,1,3.0,0,1,1,1
16407-11660,https://www.hepsiemlak.com/ankara-etimesgut-topcu-satilik/daire/16407-11660,07-04-2025,Daire,110.0,22.0,3. Kat,Ankara / Etimesgut / Topçu Mah.,2840000,TL,Ankara,Etimesgut,1.957,1. Kademe,25818.18,1.0,3.0,Kombi,"Güney, Doğu",Mülk Sahibi,3,1,3.0,0,1,1,0
117916-1728,https://www.hepsiemlak.com/kayseri-melikgazi-gesi-fatih-satilik/daire/117916-1728,06-04-2025,Daire,165.0,1.0,13. Kat,Kayseri / Melikgazi / Gesi Fatih Mah.,2840000,TL,Kayseri,Melikgazi,1.983,1. Kademe,17212.12,2.0,14.0,Merkezi (Pay Ölçer),"Kuzey, Batı",Boş,3,1,13.0,1,0,0,1
141307-392,https://www.hepsiemlak.com/ankara-yenimahalle-demetgul-satilik/daire/141307-392,28-02-2025,Daire,140.0,32.0,Ara Kat,Ankara / Yenimahalle / Demetgül Mah.,2840000,TL,Ankara,Yenimahalle,4.481,1. Kademe,20285.71,1.0,11.0,Kombi,Doğu,Mülk Sahibi,3,1,6.0,0,0,1,0
90607-3165,https://www.hepsiemlak.com/kahramanmaras-onikisubat-sehit-abdullah-cavus-satilik/daire/90607-3165,05-04-2025,Daire,190.0,21.0,5. Kat,Kahramanmaraş / Onikişubat / Şehit Abdullah Çavuş Mah.,2840000,TL,Kahramanmaraş,Onikişubat,0.686,2. Kademe,14947.37,1.0,7.0,Merkezi,"Kuzey, Güney, Batı",Boş,3,1,5.0,1,1,0,1
128607-844,https://www.hepsiemlak.com/eskisehir-odunpazari-yildiztepe-satilik/daire/128607-844,26-03-2025,Daire,110.0,14.0,3. Kat,Eskişehir / Odunpazarı / Yıldıztepe Mah.,2840000,TL,Eskişehir,Odunpazarı,1.95,1. Kademe,25818.18,1.0,3.0,Kombi,"Kuzey, Doğu",Mülk Sahibi,2,1,3.0,1,0,1,0
102781-1061,https://www.hepsiemlak.com/ankara-etimesgut-topcu-satilik/daire/102781-1061,07-04-2025,Daire,130.0,20.0,En Üst Kat,Ankara / Etimesgut / Topçu Mah.,2840000,TL,Ankara,Etimesgut,1.957,1. Kademe,21846.15,1.0,3.0,Kombi,"Güney, Doğu",Mülk Sahibi,3,1,3.0,0,1,1,0
102398-728,https://www.hepsiemlak.com/ankara-sincan-mustafa-kemal-satilik/daire/102398-728,30-03-2025,Daire,145.0,13.0,2. Kat,Ankara / Sincan / Mustafa Kemal Mah.,2840000,TL,Ankara,Sincan,1.05,2. Kademe,19586.21,1.0,3.0,Kombi,"Güney, Batı",Boş,3,1,2.0,0,1,0,1
115748-854,https://www.hepsiemlak.com/ankara-kecioren-asagi-eglence-satilik/daire/115748-854,03-04-2025,Daire,125.0,25.0,1. Kat,Ankara / Keçiören / Aşağı Eğlence Mah.,2840000,TL,Ankara,Keçiören,1.365,2. Kademe,22720.0,1.0,3.0,Kombi,"Güney, Batı",Boş,3,1,1.0,0,1,0,1
34584-446,https://www.hepsiemlak.com/ankara-sincan-malazgirt-satilik/daire/34584-446,06-03-2025,Daire,125.0,11.0,3. Kat,Ankara / Sincan / Malazgirt Mah.,2845000,TL,Ankara,Sincan,1.05,2. Kademe,22760.0,1.0,3.0,Kombi,"Güney, Doğu",Boş,3,1,3.0,0,1,1,0
128355-1949,https://www.hepsiemlak.com/ankara-mamak-caglayan-satilik/daire/128355-1949,21-03-2025,Daire,120.0,28.0,2. Kat,Ankara / Mamak / Çağlayan Mah.,2845000,TL,Ankara,Mamak,0.779,2. Kademe,23708.33,1.0,2.0,Kombi,"Güney, Batı",Boş,3,1,2.0,0,1,0,1
113784-1508,https://www.hepsiemlak.com/ankara-kecioren-kuscagiz-satilik/daire/113784-1508,14-04-2025,Daire,140.0,17.0,3. Kat,Ankara / Keçiören / Kuşcağız Mah.,2845000,TL,Ankara,Keçiören,1.365,2. Kademe,20321.43,1.0,3.0,Kombi,"Güney, Doğu, Batı",Boş,3,1,3.0,0,1,1,1
145670-149,https://www.hepsiemlak.com/ankara-sincan-malazgirt-satilik/daire/145670-149,15-04-2025,Daire,125.0,11.0,3. Kat,Ankara / Sincan / Malazgirt Mah.,2845000,TL,Ankara,Sincan,1.05,2. Kademe,22760.0,1.0,3.0,Kombi,"Kuzey, Doğu, Batı",Boş,3,1,3.0,1,0,1,1
131206-1729,https://www.hepsiemlak.com/kahramanmaras-onikisubat-yunus-emre-satilik/daire/131206-1729,22-04-2025,Daire,130.0,11.0,1. Kat,Kahramanmaraş / Onikişubat / Yunus Emre Mah.,2845000,TL,Kahramanmaraş,Onikişubat,0.686,2. Kademe,21884.62,2.0,6.0,Kombi,"Güney, Doğu, Batı",Mülk Sahibi,3,1,1.0,0,1,1,1
97789-505,https://www.hepsiemlak.com/istanbul-esenyurt-akcaburgaz-satilik/daire/97789-505,20-04-2025,Daire,90.0,5.0,1. Kat,İstanbul / Esenyurt / Akçaburgaz Mah.,2845000,TL,İstanbul,Esenyurt,2.479,1. Kademe,31611.11,1.0,3.0,Kombi,"Güney, Batı",Kiracılı,2,1,1.0,0,1,0,1
0-44473584,https://www.hepsiemlak.com/ankara-kecioren-pinarbasi-satilik/daire/0-44473584,24-04-2025,Daire,120.0,25.0,Ara Kat,Ankara / Keçiören / Pınarbaşı Mah.,2847000,TL,Ankara,Keçiören,1.365,2. Kademe,23725.0,1.0,7.0,Kombi,Güney,Mülk Sahibi,3,1,4.0,0,1,0,0
61168-9230,https://www.hepsiemlak.com/izmir-torbali-ayrancilar-satilik/daire/61168-9230,01-02-2025,Daire,200.0,14.0,3. Kat,İzmir / Torbalı / Ayrancılar Mah.,2848000,TL,İzmir,Torbalı,0.927,2. Kademe,14240.0,2.0,3.0,Kombi,"Güney, Doğu",Kiracılı,3,1,3.0,0,1,1,0
142113-357,https://www.hepsiemlak.com/ankara-kecioren-kosk-satilik/daire/142113-357,20-03-2025,Daire,125.0,20.0,2. Kat,Ankara / Keçiören / Köşk Mah.,2849000,TL,Ankara,Keçiören,1.365,2. Kademe,22792.0,1.0,3.0,Kombi,"Güney, Batı",Mülk Sahibi,3,1,2.0,0,1,0,1
139786-2234,https://www.hepsiemlak.com/samsun-ilkadim-tepecik-satilik/daire/139786-2234,19-04-2025,Daire,140.0,5.0,5. Kat,Samsun / İlkadım / Tepecik Mah.,2849000,TL,Samsun,İlkadım,1.343,2. Kademe,20350.0,2.0,5.0,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi,3,1,5.0,1,1,1,1
141272-125,https://www.hepsiemlak.com/ankara-mamak-basak-satilik/daire/141272-125,22-03-2025,Daire,145.0,11.0,1. Kat,Ankara / Mamak / Başak Mah.,2849000,TL,Ankara,Mamak,0.779,2. Kademe,19648.28,1.0,3.0,Kombi,"Güney, Doğu",Boş,3,1,1.0,0,1,1,0
154534-187,https://www.hepsiemlak.com/ankara-sincan-pinarbasi-satilik/daire/154534-187,20-03-2025,Daire,125.0,16.0,2. Kat,Ankara / Sincan / Pınarbaşı Mah.,2849000,TL,Ankara,Sincan,1.05,2. Kademe,22792.0,1.0,4.0,Kombi,"Güney, Batı",Mülk Sahibi,3,1,2.0,0,1,0,1
15127-4611,https://www.hepsiemlak.com/ankara-kecioren-etlik-satilik/daire/15127-4611,15-03-2025,Daire,115.0,21.0,2. Kat,Ankara / Keçiören / Etlik Mah.,2849000,TL,Ankara,Keçiören,1.365,2. Kademe,24773.91,1.0,3.0,Kombi,"Güney, Doğu, Batı",Mülk Sahibi,3,1,2.0,0,1,1,1
56586-3959,https://www.hepsiemlak.com/ankara-kecioren-yesiltepe-satilik/daire/56586-3959,19-04-2025,Daire,125.0,16.0,5. Kat,Ankara / Keçiören / Yeşiltepe Mah.,2849000,TL,Ankara,Keçiören,1.365,2. Kademe,22792.0,1.0,3.0,Kombi,"Güney, Doğu",Mülk Sahibi,3,1,5.0,0,1,1,0
110558-13765,https://www.hepsiemlak.com/balikesir-bandirma-yeni-satilik/daire/110558-13765,14-03-2025,Daire,100.0,10.0,Yüksek Giriş,Balıkesir / Bandırma / Yeni Mah.,2849000,TL,Balıkesir,Bandırma,1.072,2. Kademe,28490.0,1.0,3.0,Kombi,"Güney, Doğu",Kiracılı,2,1,0.0,0,1,1,0
151016-88,https://www.hepsiemlak.com/ankara-sincan-maresal-cakmak-satilik/daire/151016-88,03-04-2025,Daire,117.0,19.0,Ara Kat,Ankara / Sincan / Mareşal Çakmak Mah.,2849000,TL,Ankara,Sincan,1.05,2. Kademe,24350.43,1.0,3.0,Kombi,"Güney, Doğu, Batı",Boş,3,1,2.0,0,1,1,1
144496-906,https://www.hepsiemlak.com/ankara-mamak-sehit-cengiz-topel-satilik/daire/144496-906,20-03-2025,Daire,115.0,15.0,3. Kat,Ankara / Mamak / Şehit Cengiz Topel Mah.,2849000,TL,Ankara,Mamak,0.779,2. Kademe,24773.91,1.0,3.0,Kombi,"Güney, Batı",Mülk Sahibi,3,1,3.0,0,1,0,1
138708-728,https://www.hepsiemlak.com/ankara-mamak-durali-alic-satilik/daire/138708-728,19-04-2025,Daire,160.0,5.0,1. Kat,Ankara / Mamak / Durali Alıç Mah.,2849000,TL,Ankara,Mamak,0.779,2. Kademe,17806.25,1.0,5.0,Kombi,Güney,Mülk Sahibi,4,1,1.0,0,1,0,0
154001-65,https://www.hepsiemlak.com/ankara-sincan-aksemsettin-satilik/daire/154001-65,22-04-2025,Daire,120.0,24.0,3. Kat,Ankara / Sincan / Akşemsettin Mah.,2849000,TL,Ankara,Sincan,1.05,2. Kademe,23741.67,1.0,4.0,Kombi,"Güney, Batı",Boş,3,1,3.0,0,1,0,1
121650-1005,https://www.hepsiemlak.com/ankara-kecioren-baglarbasi-satilik/daire/121650-1005,07-04-2025,Daire,135.0,14.0,3. Kat,Ankara / Keçiören / Bağlarbaşı Mah.,2849000,TL,Ankara,Keçiören,1.365,2. Kademe,21103.7,1.0,3.0,Kombi,"Güney, Doğu",Mülk Sahibi,3,1,3.0,0,1,1,0
145641-633,https://www.hepsiemlak.com/balikesir-edremit-akcay-satilik/daire/145641-633,20-04-2025,Daire,100.0,20.0,1. Kat,Balıkesir / Edremit / Akçay Mah.,2849000,TL,Balıkesir,Edremit,1.072,2. Kademe,28490.0,1.0,3.0,Klima,"Kuzey, Güney, Doğu, Batı",Boş,2,1,1.0,1,1,1,1
129003-648,https://www.hepsiemlak.com/ankara-sincan-plevne-satilik/daire/129003-648,21-04-2025,Daire,130.0,21.0,Yüksek Giriş,Ankara / Sincan / Plevne Mah.,2849000,TL,Ankara,Sincan,1.05,2. Kademe,21915.38,2.0,4.0,Kombi,"Güney, Batı",Boş,3,1,0.0,0,1,0,1
155821-4,https://www.hepsiemlak.com/mardin-kiziltepe-yenikent-satilik/daire/155821-4,17-04-2025,Daire,175.0,1.0,4. Kat,Mardin / Kızıltepe / Yenikent Mah.,2849000,TL,Mardin,Kızıltepe,-0.201,4. Kademe,16280.0,2.0,7.0,Kombi,"Kuzey, Batı",Mülk Sahibi,3,1,4.0,1,0,0,1
48624-223,https://www.hepsiemlak.com/ankara-sincan-aksemsettin-satilik/daire/48624-223,21-04-2025,Daire,115.0,25.0,3. Kat,Ankara / Sincan / Akşemsettin Mah.,2849000,TL,Ankara,Sincan,1.05,2. Kademe,24773.91,1.0,4.0,Kombi,"Güney, Batı",Boş,3,1,3.0,0,1,0,1
62044-4702,https://www.hepsiemlak.com/ankara-altindag-karapurcek-satilik/daire/62044-4702,22-04-2025,Daire,145.0,9.0,2. Kat,Ankara / Altındağ / Karapürçek Mah.,2849000,TL,Ankara,Altındağ,2.528,1. Kademe,19648.28,2.0,3.0,Kombi,"Güney, Doğu",Boş,4,1,2.0,0,1,1,0
0-44510735,https://www.hepsiemlak.com/istanbul-esenyurt-akevler-satilik/daire/0-44510735,22-04-2025,Daire,112.0,10.0,4. Kat,İstanbul / Esenyurt / Akevler Mah.,2849000,TL,İstanbul,Esenyurt,2.479,1. Kademe,25437.5,1.0,30.0,Merkezi (Pay Ölçer),Güney,Mülk Sahibi,2,1,4.0,0,1,0,0
37307-731,https://www.hepsiemlak.com/istanbul-esenyurt-mehtercesme-satilik/daire/37307-731,25-04-2025,Daire,120.0,8.0,2. Kat,İstanbul / Esenyurt / Mehterçeşme Mah.,2849000,TL,İstanbul,Esenyurt,2.479,1. Kademe,23741.67,2.0,5.0,Kombi,"Kuzey, Doğu, Batı",Boş,2,1,2.0,1,0,1,1
151036-496,https://www.hepsiemlak.com/ankara-sincan-aksemsettin-satilik/daire/151036-496,25-04-2025,Daire,130.0,23.0,3. Kat,Ankara / Sincan / Akşemsettin Mah.,2849000,TL,Ankara,Sincan,1.05,2. Kademe,21915.38,1.0,4.0,Kombi,"Güney, Doğu",Boş,3,1,3.0,0,1,1,0
142192-549,https://www.hepsiemlak.com/balikesir-edremit-altinkum-satilik/daire/142192-549,09-04-2025,Daire,100.0,20.0,1. Kat,Balıkesir / Edremit / Altınkum Mah.,2849000,TL,Balıkesir,Edremit,1.072,2. Kademe,28490.0,1.0,4.0,Kombi,"Kuzey, Güney, Doğu, Batı",Boş,2,1,1.0,1,1,1,1
152128-9,https://www.hepsiemlak.com/gaziantep-sahinbey-nuripazarbasi-satilik/daire/152128-9,07-03-2025,Daire,168.0,8.0,Ara Kat,Gaziantep / Şahinbey / Nuripazarbaşı Mah.,2849000,TL,Gaziantep,Şahinbey,0.854,2. Kademe,16958.33,1.0,12.0,Kombi,"Güney, Doğu",Mülk Sahibi,3,1,6.0,0,1,1,0
131828-871,https://www.hepsiemlak.com/ankara-mamak-hurel-satilik/daire/131828-871,24-04-2025,Daire,135.0,25.0,En Üst Kat,Ankara / Mamak / Hürel Mah.,2849000,TL,Ankara,Mamak,0.779,2. Kademe,21103.7,2.0,3.0,Kombi,"Güney, Doğu",Kiracılı,3,1,3.0,0,1,1,0
133656-2665,https://www.hepsiemlak.com/ankara-sincan-selcuklu-satilik/daire/133656-2665,13-04-2025,Daire,125.0,21.0,3. Kat,Ankara / Sincan / Selçuklu Mah.,2849000,TL,Ankara,Sincan,1.05,2. Kademe,22792.0,1.0,3.0,Kombi,"Güney, Batı",Boş,3,1,3.0,0,1,0,1
92223-2662,https://www.hepsiemlak.com/ankara-mamak-cengizhan-satilik/daire/92223-2662,11-04-2025,Daire,115.0,4.0,2. Kat,Ankara / Mamak / Cengizhan Mah.,2849000,TL,Ankara,Mamak,0.779,2. Kademe,24773.91,1.0,3.0,Kombi,"Güney, Doğu, Batı",Boş,3,1,2.0,0,1,1,1
139966-748,https://www.hepsiemlak.com/istanbul-sultangazi-sultanciftligi-satilik/daire/139966-748,09-04-2025,Daire,95.0,17.0,Yüksek Giriş,İstanbul / Sultangazi / Sultançiftliği Mah.,2849000,TL,İstanbul,Sultangazi,0.816,2. Kademe,29989.47,1.0,5.0,Kombi,Güney,Mülk Sahibi,2,1,0.0,0,1,0,0
151854-14,https://www.hepsiemlak.com/ankara-kecioren-yesiltepe-satilik/daire/151854-14,18-03-2025,Daire,110.0,24.0,En Üst Kat,Ankara / Keçiören / Yeşiltepe Mah.,2849000,TL,Ankara,Keçiören,1.365,2. Kademe,25900.0,1.0,4.0,Kombi,Batı,Mülk Sahibi,3,1,4.0,0,0,0,1
147535-591,https://www.hepsiemlak.com/kayseri-develi-ibrahimaga-satilik/daire/147535-591,18-04-2025,Daire,130.0,12.0,4. Kat,Kayseri / Develi / İbrahimağa Mah.,2849000,TL,Kayseri,Develi,-0.139,3. Kademe,21915.38,1.0,4.0,Kombi,"Kuzey, Güney",Boş,3,1,4.0,1,1,0,0
77429-627,https://www.hepsiemlak.com/ankara-kecioren-kafkas-satilik/daire/77429-627,07-04-2025,Daire,130.0,14.0,2. Kat,Ankara / Keçiören / Kafkas Mah.,2849000,TL,Ankara,Keçiören,1.365,2. Kademe,21915.38,1.0,3.0,Kombi,Güney,Mülk Sahibi,3,1,2.0,0,1,0,0
151077-440,https://www.hepsiemlak.com/ankara-sincan-aksemsettin-satilik/daire/151077-440,24-04-2025,Daire,130.0,20.0,3. Kat,Ankara / Sincan / Akşemsettin Mah.,2849000,TL,Ankara,Sincan,1.05,2. Kademe,21915.38,1.0,4.0,Kombi,"Güney, Batı",Boş,3,1,3.0,0,1,0,1
109428-79,https://www.hepsiemlak.com/istanbul-avcilar-cihangir-satilik/daire/109428-79,25-03-2025,Daire,75.0,9.0,Yüksek Giriş,İstanbul / Avcılar / Cihangir Mah.,2850000,TL,İstanbul,Avcılar,1.64,1. Kademe,38000.0,1.0,3.0,Kombi,Güney,Boş,2,1,0.0,0,1,0,0
121354-964,https://www.hepsiemlak.com/mersin-silifke-atakent-satilik/daire/121354-964,15-04-2025,Daire,70.0,17.0,5. Kat,Mersin / Silifke / Atakent Mah.,2850000,TL,Mersin,Silifke,0.519,2. Kademe,40714.29,1.0,5.0,Klima,"Güney, Doğu",Boş,2,1,5.0,0,1,1,0
156111-71,https://www.hepsiemlak.com/eskisehir-tepebasi-kumlubel-satilik/daire/156111-71,28-03-2025,Daire,105.0,1.0,2. Kat,Eskişehir / Tepebaşı / Kumlubel Mah.,2850000,TL,Eskişehir,Tepebaşı,1.477,2. Kademe,27142.86,1.0,3.0,Kombi,"Doğu, Batı",Boş,2,1,2.0,0,0,1,1
146138-79,https://www.hepsiemlak.com/samsun-atakum-esenevler-satilik/daire/146138-79,19-04-2025,Daire,55.0,1.0,3. Kat,Samsun / Atakum / Esenevler Mah.,2850000,TL,Samsun,Atakum,1.734,1. Kademe,51818.18,1.0,4.0,Kombi,"Kuzey, Batı",Boş,1,1,3.0,1,0,0,1
70564-1348,https://www.hepsiemlak.com/aydin-incirliova-istiklal-satilik/daire/70564-1348,16-04-2025,Daire,95.0,5.0,5. Kat,Aydın / İncirliova / İstiklal Mah.,2850000,TL,Aydın,İncirliova,-0.091,3. Kademe,30000.0,1.0,7.0,Kombi,"Doğu, Batı",Boş,2,1,5.0,0,0,1,1
55020-2559,https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/55020-2559,11-03-2025,Daire,90.0,12.0,En Üst Kat,Antalya / Kepez / Güneş Mah.,2850000,TL,Antalya,Kepez,1.392,2. Kademe,31666.67,1.0,2.0,Klima,"Kuzey, Güney, Doğu, Batı",Boş,2,1,2.0,1,1,1,1
117866-144,https://www.hepsiemlak.com/istanbul-fatih-sehremini-satilik/daire/117866-144,16-04-2025,Daire,120.0,30.0,5. Kat,İstanbul / Fatih / Şehremini Mah.,2850000,TL,İstanbul,Fatih,4.226,1. Kademe,23750.0,2.0,5.0,Doğalgaz Sobası,Güney,Boş,3,1,5.0,0,1,0,0
35076-2754,https://www.hepsiemlak.com/kocaeli-karamursel-4-temmuz-satilik/daire/35076-2754,25-03-2025,Daire,95.0,28.0,Ara Kat,Kocaeli / Karamürsel / 4 Temmuz Mah.,2850000,TL,Kocaeli,Karamürsel,0.328,3. Kademe,30000.0,1.0,4.0,Kombi,"Güney, Batı",Boş,2,1,2.0,0,1,0,1
137919-401,https://www.hepsiemlak.com/mersin-yenisehir-palmiye-satilik/daire/137919-401,10-03-2025,Daire,140.0,26.0,2. Kat,Mersin / Yenişehir / Palmiye Mah.,2850000,TL,Mersin,Yenişehir,1.948,1. Kademe,20357.14,1.0,7.0,Klima,"Kuzey, Batı",Mülk Sahibi,3,1,2.0,1,0,0,1
110946-205,https://www.hepsiemlak.com/mardin-artuklu-yenisehir-satilik/daire/110946-205,13-03-2025,Daire,165.0,12.0,7. Kat,Mardin / Artuklu / Yenişehir Mah.,2850000,TL,Mardin,Artuklu,0.311,3. Kademe,17272.73,1.0,7.0,Kombi,"Güney, Batı",Boş,3,1,7.0,0,1,0,1
148398-42,https://www.hepsiemlak.com/izmir-bornova-kizilay-satilik/daire/148398-42,24-04-2025,Daire,100.0,5.0,Kot 1,İzmir / Bornova / Kızılay Mah.,2850000,TL,İzmir,Bornova,3.028,1. Kademe,28500.0,1.0,2.0,Isıtma Yok,"Kuzey, Güney, Doğu",Mülk Sahibi,2,1,-1.0,1,1,1,0
129232-974,https://www.hepsiemlak.com/mersin-yenisehir-ciftlikkoy-satilik/daire/129232-974,11-03-2025,Daire,130.0,10.0,1. Kat,Mersin / Yenişehir / Çiftlikköy Mah.,2850000,TL,Mersin,Yenişehir,1.948,1. Kademe,21923.08,1.0,14.0,Klima,Doğu,Mülk Sahibi,1,1,1.0,0,0,1,0
94283-572,https://www.hepsiemlak.com/isparta-merkez-anadolu-satilik/daire/94283-572,14-03-2025,Daire,105.0,22.0,Ara Kat,Isparta / Merkez / Anadolu Mah.,2850000,TL,Isparta,Merkez,1.551,2. Kademe,27142.86,1.0,5.0,Kombi,"Güney, Doğu",Boş,2,1,2.0,0,1,1,0
48008-3081,https://www.hepsiemlak.com/izmir-karabaglar-muammer-akar-satilik/daire/48008-3081,24-04-2025,Daire,80.0,35.0,3. Kat,İzmir / Karabağlar / Muammer Akar Mah.,2850000,TL,İzmir,Karabağlar,1.078,2. Kademe,35625.0,1.0,5.0,Isıtma Yok,"Doğu, Batı",Boş,2,1,3.0,0,0,1,1
81449-2310,https://www.hepsiemlak.com/afyonkarahisar-merkez-fatih-satilik/daire/81449-2310,25-03-2025,Daire,120.0,5.0,2. Kat,Afyonkarahisar / Merkez / Fatih Mah.,2850000,TL,Afyonkarahisar,Merkez,1.178,2. Kademe,23750.0,1.0,2.0,Kombi,Güney,Mülk Sahibi,3,1,2.0,0,1,0,0
110589-1337,https://www.hepsiemlak.com/istanbul-buyukcekmece-kamiloba-satilik/daire/110589-1337,17-04-2025,Daire,130.0,35.0,2. Kat,İstanbul / Büyükçekmece / Kamiloba Mah.,2850000,TL,İstanbul,Büyükçekmece,1.891,1. Kademe,21923.08,1.0,4.0,Kombi,"Kuzey, Güney, Doğu, Batı",Boş,3,1,2.0,1,1,1,1
117162-1005,https://www.hepsiemlak.com/ankara-sincan-selcuklu-satilik/daire/117162-1005,03-04-2025,Daire,130.0,17.0,1. Kat,Ankara / Sincan / Selçuklu Mah.,2850000,TL,Ankara,Sincan,1.05,2. Kademe,21923.08,1.0,3.0,Kombi,"Kuzey, Batı",Mülk Sahibi,3,1,1.0,1,0,0,1
137849-839,https://www.hepsiemlak.com/ankara-kecioren-yayla-satilik/daire/137849-839,08-03-2025,Daire,110.0,20.0,2. Kat,Ankara / Keçiören / Yayla Mah.,2850000,TL,Ankara,Keçiören,1.365,2. Kademe,25909.09,1.0,2.0,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi,3,1,2.0,1,1,1,1
