ilan_id,oda_sayisi,banyo_sayisi,kat_sayisi,isinma_tipi,cephe,kullanim_durumu
133679-2259,3 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
5295-6342,3 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Boş
156241-40,3 + 1,1.0,16 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
19744-22459,4 + 1,2.0,12 Katlı,Klima,"Kuzey, Güney, Doğu",Mülk Sahibi
138781-81,3 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
54023-1875,3 + 1,1.0,5 Katlı,Kombi,Güney,Kiracılı
119791-986,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
67970-4727,1 + 1,1.0,11 Katlı,Merkezi (Pay Öl...,Güney,Kiracılı
1181-14448,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Batı",Boş
65585-1554,2 + 1,1.0,3 Katlı,Klima,Güney,Boş
71428-1736,3 + 1,3.0,5 Katlı,Kombi,"Doğu, Batı",Kiracılı
27363-1711,3 + 1,1.0,4 Katlı,Merkezi,"Güney, Doğu, Batı",Kiracılı
136971-32,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney",Boş
0-43158987,3 + 1,2.0,2 Katlı,Kombi,"Kuzey, Güney, Doğu",Kiracılı
0-38914363,3 + 1,2.0,12 Katlı,Merkezi (Pay Öl...,"Kuzey, Güney, Doğu",Mülk Sahibi
147461-617,4 + 1,2.0,3 Katlı,Kombi,"Kuzey, Doğu, Batı",Mülk Sahibi
129232-988,3 + 1,2.0,15 Katlı,Kombi,"Kuzey, Güney, Doğu",Mülk Sahibi
138805-460,4 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Boş
28716-593,2 + 1,1.0,3 Katlı,Soba,Güney,Boş
139077-258,3 + 1,1.0,5 Katlı,Klima,Kuzey,Mülk Sahibi
54684-3664,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Batı",Mülk Sahibi
138867-1760,3 + 1,1.0,4 Katlı,Merkezi,Doğu,Boş
76775-3039,3 + 1,1.0,30 Katlı,Merkezi (Pay Öl...,Güney,Mülk Sahibi
31070-2352,2 + 1,1.0,5 Katlı,Merkezi,"Güney, Doğu, Batı",Kiracılı
4380-12116,3 + 1,1.0,3 Katlı,Kombi,Doğu,Boş
76582-1798,3 + 1,2.0,5 Katlı,Kombi,"Doğu, Batı",Boş
117162-942,3 + 1,2.0,12 Katlı,Merkezi (Pay Öl...,Güney,
136181-809,3 + 1,2.0,9 Katlı,Kombi,Güney,Mülk Sahibi
49460-1551,1 + 1,1.0,4 Katlı,Klima,"Kuzey, Güney, Doğu",Boş
56703-736,4 + 1,2.0,3 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
152275-97,2 + 1,1.0,8 Katlı,Kombi,"Kuzey, Güney",Boş
87840-3245,5 + 1,2.0,5 Katlı,Jeotermal Isıtm...,Doğu,Mülk Sahibi
118328-354,3 + 1,2.0,5 Katlı,Kombi,Güney,Mülk Sahibi
2601-1781,3 + 1,2.0,12 Katlı,Kombi,"Kuzey, Güney, Batı",Boş
142512-201,2 + 1,1.0,11 Katlı,Kombi,Batı,Kiracılı
138805-862,6 + 2,2.0,4 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
149700-174,1 + 1,1.0,30 Katlı,Merkezi (Pay Öl...,Güney,Boş
126536-170,6 + 2,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu",Mülk Sahibi
119096-54,4 + 1,2.0,13 Katlı,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi
129752-252,3 + 0,1.0,5 Katlı,Kombi,"Kuzey, Güney",Kiracılı
34250-2695,1 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Kiracılı
6680-23318,4 + 2,2.0,4 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
1580-1702,3 + 1,1.0,7 Katlı,Kombi,Güney,Boş
33199-789,2 + 1,1.0,5 Katlı,Merkezi (Pay Öl...,Batı,Kiracılı
112706-7543,2 + 1,1.0,5 Katlı,Isıtma Yok,Kuzey,Boş
34488-5435,2 + 1,2.0,6 Katlı,Kombi,Güney,Mülk Sahibi
109136-1050,4 + 1,2.0,4 Katlı,Kombi,Güney,Boş
153211-29,3 + 1,2.0,8 Katlı,Merkezi (Pay Öl...,Güney,Kiracılı
124986-131,4 + 1,2.0,10 Katlı,Kombi,"Kuzey, Doğu",Mülk Sahibi
54684-3702,3 + 1,1.0,9 Katlı,Merkezi (Pay Öl...,"Güney, Batı",Kiracılı
17468-10919,3 + 1,1.0,12 Katlı,Merkezi (Pay Öl...,Batı,Mülk Sahibi
142195-111,5 + 2,3.0,4 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
136438-205,5 + 1,2.0,5 Katlı,Kombi,Batı,Kiracılı
4355-135750,1 + 1,1.0,4 Katlı,Kombi,Güney,Kiracılı
25673-7233,4 + 1,1.0,10 Katlı,Kombi,Güney,Mülk Sahibi
142932-153,3 + 1,2.0,7 Katlı,Merkezi,"Kuzey, Güney, Batı",Kiracılı
27748-505,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Batı",Boş
67434-758,2 + 1,1.0,10 Katlı,Merkezi (Pay Öl...,"Güney, Doğu, Batı",Boş
139766-215,3 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Boş
14432-1491,4 + 1,1.0,6 Katlı,Kombi,"Kuzey, Batı",Kiracılı
150557-8,4 + 2,2.0,3 Katlı,Kombi,"Kuzey, Doğu, Batı",Boş
130307-834,3 + 1,2.0,4 Katlı,Kombi,Güney,Mülk Sahibi
135830-1350,2 + 1,1.0,2 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
14084-2015,3 + 1,2.0,9 Katlı,Kombi,"Kuzey, Güney, Batı",Boş
135231-1879,4 + 1,2.0,3 Katlı,Klima,Güney,Mülk Sahibi
154534-201,3 + 1,2.0,12 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
131197-70,2 + 1,1.0,3 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
138215-4,2 + 1,1.0,3 Katlı,Soba,"Kuzey, Güney, Doğu, Batı",Boş
133829-267,2 + 1,1.0,7 Katlı,Kombi,"Güney, Doğu",
15417-3274,1 + 1,1.0,5 Katlı,Kombi,Batı,Mülk Sahibi
47416-831,2 + 1,1.0,3 Katlı,Klima,"Güney, Doğu",Boş
114807-353,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",Kiracılı
85783-2947,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
121733-2091,3 + 1,2.0,5 Katlı,Kombi,Güney,Mülk Sahibi
156180-15,3 + 1,2.0,17 Katlı,Merkezi (Pay Öl...,"Güney, Doğu, Batı",Mülk Sahibi
104232-1738,3 + 1,1.0,3 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Kiracılı
4310-3297,4 + 1,2.0,18 Katlı,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi
138377-519,3 + 1,1.0,5 Katlı,Kombi,"Doğu, Batı",Kiracılı
3447-21284,3 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
61688-4861,4 + 1,2.0,13 Katlı,Merkezi,"Güney, Doğu, Batı",Mülk Sahibi
101012-2587,4 + 1,1.0,6 Katlı,Kombi,"Kuzey, Güney, Doğu",Kiracılı
66056-10141,3 + 1,2.0,4 Katlı,Kombi,Güney,Boş
1925-11066,4 + 1,2.0,12 Katlı,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi
49128-2000,3 + 1,3.0,3 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Kiracılı
7204-24423,3 + 1,1.0,6 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
73569-3272,4 + 1,2.0,15 Katlı,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi
79781-3619,2 + 1,1.0,3 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
4310-3308,4 + 1,2.0,18 Katlı,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi
151431-51,2 + 1,1.0,15 Katlı,Merkezi (Pay Öl...,Güney,Kiracılı
129073-152,3 + 1,1.0,4 Katlı,Klima,"Kuzey, Güney, Batı",Kiracılı
6181-22731,3 + 2,3.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
140573-1163,3 + 1,2.0,2 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Boş
74238-11125,3 + 1,1.0,4 Katlı,Klima,"Kuzey, Doğu, Batı",Boş
65431-14072,4 + 1,2.0,14 Katlı,Merkezi,"Güney, Doğu",Mülk Sahibi
135231-1714,3 + 1,1.0,3 Katlı,Klima,Güney,
74238-11336,3 + 1,1.0,7 Katlı,Kombi,"Kuzey, Güney",Boş
8560-5181,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",Mülk Sahibi
20636-2826,4 + 1,1.0,3 Katlı,Merkezi,"Kuzey, Batı",Boş
3990-2948,2 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Kiracılı
93181-5410,3 + 1,2.0,5 Katlı,Kombi,"Güney, Doğu",Boş
57701-2008,3 + 2,2.0,5 Katlı,Klima,Batı,Mülk Sahibi
70420-1738,3 + 1,1.0,7 Katlı,Kombi,"Kuzey, Güney, Doğu",Kiracılı
136915-1004,2 + 1,1.0,8 Katlı,Kombi,"Kuzey, Güney",Kiracılı
90115-1026,3 + 1,1.0,4 Katlı,Isıtma Yok,Güney,Mülk Sahibi
78233-5580,3 + 1,2.0,4 Katlı,Yerden Isıtma,"Güney, Doğu, Batı",
131987-3160,5 + 1,2.0,3 Katlı,Merkezi,"Güney, Doğu, Batı",Mülk Sahibi
135074-148,3 + 1,1.0,8 Katlı,Kombi,Güney,Kiracılı
125956-441,4 + 1,2.0,6 Katlı,Kombi,"Kuzey, Batı",Belirtilmemiş
2250-3509,1 + 1,1.0,3 Katlı,Kombi,Doğu,Boş
21278-9546,2 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Kiracılı
135830-1573,5 + 1,2.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
31875-2892,2 + 1,2.0,4 Katlı,Yerden Isıtma,Kuzey,Boş
104232-1766,2 + 1,1.0,3 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Kiracılı
96769-501,3 + 1,2.0,11 Katlı,Merkezi (Pay Öl...,"Güney, Doğu, Batı",Kiracılı
0-43425523,3 + 1,2.0,13 Katlı,Kombi,"Kuzey, Güney, Batı",Boş
9089-2105,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Batı",Boş
95981-213,5 + 1,2.0,14 Katlı,Kombi,"Güney, Doğu, Batı",Boş
19464-3476,3 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Boş
147495-362,2 + 1,1.0,2 Katlı,Soba,"Güney, Batı",Boş
128828-495,2 + 1,2.0,4 Katlı,Yerden Isıtma,"Kuzey, Güney, Doğu, Batı",Boş
144683-189,4 + 2,2.0,5 Katlı,Kombi,"Doğu, Batı",Kiracılı
142673-83,3 + 1,2.0,5 Katlı,Kombi,"Doğu, Batı",Boş
149990-230,1 + 1,1.0,25 Katlı,VRV,"Güney, Batı",Boş
16761-32518,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Doğu, Batı",Boş
111035-2025,5 + 1,2.0,4 Katlı,Kombi,"Güney, Batı",Boş
123475-310,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu, Batı",Mülk Sahibi
139835-610,4 + 1,3.0,12 Katlı,Kombi,"Kuzey, Güney, Doğu",Boş
121980-916,3 + 1,1.0,3 Katlı,Klima,"Güney, Doğu",
85304-1168,2 + 1,1.0,3 Katlı,Klima,"Güney, Doğu",Boş
154401-4,6 + 2,2.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
128199-485,6 + 2,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
153622-19,4 + 1,2.0,11 Katlı,Kombi,"Güney, Doğu, Batı",Boş
9072-1913,2 + 1,1.0,3 Katlı,Klima,"Kuzey, Doğu, Batı",Boş
4036-2296,3 + 1,1.0,3 Katlı,Kombi,Doğu,Boş
140506-535,4 + 1,2.0,10 Katlı,Merkezi (Pay Öl...,Güney,Mülk Sahibi
61413-2907,2 + 1,2.0,7 Katlı,Kombi,Güney,Boş
149101-8,2 + 1,1.0,4 Katlı,Merkezi,"Güney, Batı",Kiracılı
122048-1218,4 + 1,2.0,7 Katlı,Doğalgaz Sobası,"Güney, Doğu, Batı",Mülk Sahibi
116060-527,2 + 1,1.0,10 Katlı,Merkezi (Pay Öl...,Güney,Kiracılı
15927-804,3 + 1,1.0,3 Katlı,Merkezi,Güney,Kiracılı
33002-8184,3 + 1,2.0,3 Katlı,Kombi,"Kuzey, Doğu, Batı",Boş
104209-1119,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
93678-9222,4 + 1,2.0,12 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu, Batı",Mülk Sahibi
110909-534,3 + 2,2.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
154072-39,3 + 1,2.0,9 Katlı,Kombi,"Doğu, Batı",Boş
145824-6,2 + 1,2.0,3 Katlı,Klima,"Güney, Doğu",Boş
10409-2222,3 + 1,2.0,4 Katlı,Kombi,"Kuzey, Batı",Kiracılı
6449-1933,3 + 1,1.0,3 Katlı,Klima,"Güney, Doğu, Batı",Boş
27231-3974,1 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Boş
83386-5374,4 + 1,1.0,9 Katlı,Kombi,"Kuzey, Güney, Doğu",Mülk Sahibi
123292-567,4 + 1,2.0,12 Katlı,Merkezi (Pay Ölçer),"Kuzey, Güney, Batı",Mülk Sahibi
109419-323,2 + 1,2.0,3 Katlı,Klima,"Güney, Doğu, Batı",Boş
94433-1281,6 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
2150-4256,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
113826-14,3 + 1,2.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu",Boş
136853-570,2 + 1,1.0,4 Katlı,Kombi,Güney,Boş
138890-1047,4 + 1,2.0,14 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
103246-1048,5 + 1,2.0,5 Katlı,Kombi,Güney,Mülk Sahibi
153975-11,3 + 1,2.0,8 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu, Batı",Mülk Sahibi
137669-407,2 + 1,1.0,9 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
25762-701,3 + 1,1.0,7 Katlı,Kombi,Batı,Mülk Sahibi
0-40453351,6 + 2,2.0,6 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
10345-6149,5 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
121349-109,6 + 2,2.0,7 Katlı,Kombi,"Kuzey, Doğu",Mülk Sahibi
73240-2632,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Doğu",Boş
152247-34,3 + 1,2.0,6 Katlı,Kombi,"Kuzey, Doğu, Batı",Boş
27231-3962,1 + 1,1.0,5 Katlı,Kombi,"Doğu, Batı",Boş
0-42788286,2 + 1,1.0,9 Katlı,Kombi,Batı,Boş
123623-1993,3 + 1,2.0,15 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu",Mülk Sahibi
117916-1712,3 + 1,2.0,10 Katlı,Kombi,"Güney, Batı",Boş
104232-1732,3 + 1,1.0,3 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
104209-1101,3 + 1,2.0,4 Katlı,Kombi,"Kuzey, Batı",Kiracılı
150786-28,4 + 1,2.0,3 Katlı,Klima,"Kuzey, Batı",Mülk Sahibi
134549-877,2 + 0,1.0,12 Katlı,Kombi,Güney,Mülk Sahibi
144924-8,2 + 1,1.0,2 Katlı,Klima,"Kuzey, Güney",Kiracılı
129678-410,2 + 1,2.0,13 Katlı,Klima,"Kuzey, Batı",Boş
121228-1606,5 + 1,3.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Boş
101057-354,4 + 1,3.0,16 Katlı,Klima,"Kuzey, Güney, Doğu",Boş
4242-3639,3 + 1,2.0,17 Katlı,Kombi,"Güney, Doğu, Batı",Boş
114635-2430,3 + 1,2.0,10 Katlı,Klima,"Kuzey, Güney, Batı",Boş
100071-1226,6 + 2,2.0,5 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
1003-12935,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
135402-227,8 + 1,5.0,6 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
3447-21407,3 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Boş
136367-397,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
10629-763,4 + 1,2.0,6 Katlı,Kombi,"Doğu, Batı",Kiracılı
1925-11258,3 + 1,2.0,16 Katlı,Kombi,"Güney, Doğu, Batı",Boş
119895-2777,1 + 1,1.0,5 Katlı,Isıtma Yok,Doğu,Mülk Sahibi
142451-115,4 + 1,2.0,11 Katlı,Merkezi (Pay Ölçer),"Kuzey, Güney, Doğu, Batı",Boş
141307-475,4 + 1,2.0,6 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
144176-191,3 + 2,2.0,3 Katlı,Kombi,"Kuzey, Güney",Mülk Sahibi
76582-1800,3 + 1,2.0,5 Katlı,Klima,"Güney, Batı",Mülk Sahibi
136368-510,2 + 1,1.0,8 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
141307-477,4 + 1,2.0,6 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
133787-290,3 + 1,1.0,11 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
130492-3783,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Batı",Kiracılı
124217-344,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Doğu, Batı",Boş
105045-25,2 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu",Boş
66658-1542,4 + 1,2.0,9 Katlı,Merkezi,"Güney, Doğu, Batı",Mülk Sahibi
2841-29404,4 + 1,3.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
123174-1702,4 + 2,2.0,3 Katlı,Kombi,"Kuzey, Güney",Kiracılı
141439-123,4 + 1,2.0,15 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu, Batı",Boş
93181-5175,4 + 1,2.0,2 Katlı,Kombi,"Güney, Doğu",Boş
55899-51459,4 + 1,2.0,12 Katlı,Kombi,"Güney, Doğu, Batı",Boş
136915-1124,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Kiracılı
136577-453,4 + 1,2.0,18 Katlı,Kombi,"Güney, Doğu, Batı",Boş
135879-186,3 + 1,2.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
51918-941,4 + 1,2.0,3 Katlı,Kombi,"Kuzey, Doğu, Batı",Kiracılı
122702-570,2 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Kiracılı
142457-407,3 + 1,2.0,5 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu, Batı",Boş
69537-85748,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
32175-3764,3 + 1,2.0,21 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu",Mülk Sahibi
44150-1878,4 + 2,2.0,5 Katlı,Kombi,"Kuzey, Güney",Mülk Sahibi
131185-330,4 + 2,2.0,4 Katlı,Kombi,"Doğu, Batı",Kiracılı
16577-1313,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu",Kiracılı
68552-112,3 + 1,2.0,8 Katlı,Merkezi,Güney,Boş
128786-1190,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
65185-1347,7 + 2,4.0,3 Katlı,Kombi,"Güney, Doğu",Boş
4312-4961,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney",Mülk Sahibi
140573-1172,5 + 1,3.0,2 Katlı,Klima,"Kuzey, Doğu, Batı",Mülk Sahibi
102968-3099,2 + 1,1.0,27 Katlı,Yerden Isıtma,"Kuzey, Batı",Boş
90976-195,3 + 1,1.0,1 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
1606-2789,1 + 0,1.0,12 Katlı,Merkezi (Pay Öl...,Batı,Boş
77929-2638,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",Boş
145880-103,2 + 1,1.0,2 Katlı,Klima,Batı,Boş
93041-629,3 + 1,1.0,7 Katlı,Kombi,Güney,Kiracılı
117461-3174,5 + 2,3.0,4 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
1061-2384,4 + 2,2.0,3 Katlı,Kombi,Güney,Kiracılı
49109-3464,3 + 1,2.0,5 Katlı,Kombi,Güney,Boş
150247-208,3 + 1,1.0,4 Katlı,Merkezi (Pay Ölçer),Doğu,Kiracılı
140506-702,4 + 1,2.0,10 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
118146-208,3 + 1,2.0,3 Katlı,Klima,Batı,Kiracılı
133622-81,7 + 2,3.0,5 Katlı,Kombi,"Kuzey, Doğu",Boş
4219-488,3 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu",Kiracılı
10580-6228,5 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu, Batı",
1171-11198,2 + 1,1.0,7 Katlı,Kombi,"Güney, Batı",
120197-159,4 + 1,1.0,8 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
118146-178,3 + 1,2.0,2 Katlı,Klima,Güney,Boş
70055-693,3 + 1,1.0,4 Katlı,Kombi,Kuzey,Boş
123272-145,4 + 2,2.0,6 Katlı,Kombi,"Kuzey, Doğu",Boş
4387-1644,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu",Kiracılı
67938-1971,4 + 1,2.0,8 Katlı,Kombi,"Kuzey, Güney, Batı",Boş
134747-196,3 + 1,2.0,3 Katlı,Merkezi,"Güney, Doğu",Kiracılı
155824-64,3 + 1,2.0,7 Katlı,Yerden Isıtma,"Kuzey, Güney, Doğu, Batı",Boş
133744-139,3 + 1,1.0,9 Katlı,Klima,"Güney, Doğu",Boş
53552-1906,3 + 1,2.0,3 Katlı,Kombi,"Kuzey, Doğu, Batı",Kiracılı
74573-1604,3 + 1,1.0,3 Katlı,Klima,Güney,Boş
72482-1116,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney",Mülk Sahibi
148046-39,4 + 1,2.0,3 Katlı,Kombi,Güney,Mülk Sahibi
148046-32,4 + 1,2.0,3 Katlı,Kombi,Güney,Mülk Sahibi
155775-167,1 + 1,1.0,26 Katlı,Merkezi (Pay Ölçer),Kuzey,Boş
7697-15806,3 + 1,2.0,9 Katlı,Merkezi,Güney,Kiracılı
135231-1805,4 + 1,2.0,3 Katlı,Klima,"Güney, Doğu, Batı",Mülk Sahibi
104232-1764,3 + 1,1.0,2 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
0-43296309,3 + 1,2.0,5 Katlı,Merkezi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
155775-104,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
85559-3618,2 + 1,1.0,13 Katlı,Klima,"Güney, Doğu",Mülk Sahibi
93181-5569,2 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Boş
53451-1756,3 + 1,2.0,3 Katlı,Kombi,Batı,Boş
29240-1775,4 + 1,2.0,14 Katlı,Klima,"Kuzey, Güney, Doğu",Mülk Sahibi
153448-15,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",Boş
139520-140,7 + 1,3.0,4 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
139669-379,4 + 1,2.0,12 Katlı,Kombi,"Kuzey, Güney, Doğu",Boş
1350-9030,4 + 1,2.0,12 Katlı,Kombi,"Güney, Batı",Boş
138763-262,4 + 1,2.0,11 Katlı,Kombi,"Kuzey, Güney, Doğu",Mülk Sahibi
146574-48,5 + 2,2.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu",Mülk Sahibi
121763-107,3 + 1,2.0,2 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Boş
18015-1843,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
54389-2608,4 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
127826-621,4 + 1,1.0,2 Katlı,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi
120150-2066,3 + 2,2.0,4 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
123623-1410,3 + 1,2.0,9 Katlı,Merkezi (Pay Öl...,"Doğu, Batı",Boş
66406-2521,2 + 1,1.0,3 Katlı,Isıtma Yok,Batı,Boş
119895-2800,3 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
136448-118,4 + 1,1.0,3 Katlı,Isıtma Yok,"Kuzey, Güney, Doğu, Batı",Boş
55352-6754,4 + 2,2.0,9 Katlı,Kombi,"Güney, Doğu, Batı",Boş
132355-747,4 + 1,3.0,14 Katlı,Merkezi,"Kuzey, Doğu, Batı",Boş
1158-2619,3 + 1,1.0,9 Katlı,Merkezi (Pay Ölçer),Güney,Kiracılı
14899-1303,2 + 1,1.0,2 Katlı,Klima,Güney,Kiracılı
39972-7219,3 + 1,2.0,8 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
141901-407,3 + 1,2.0,12 Katlı,Merkezi (Pay Ölçer),"Kuzey, Doğu",Boş
4884-4303,4 + 1,2.0,5 Katlı,Kombi,"Kuzey, Doğu, Batı",Boş
25424-3337,3 + 1,2.0,8 Katlı,Kombi,Güney,Mülk Sahibi
140573-1193,3 + 1,3.0,3 Katlı,Soba,"Güney, Doğu, Batı",Boş
141479-164,1 + 1,1.0,14 Katlı,Merkezi (Pay Öl...,Doğu,Kiracılı
119728-4194,1 + 0,1.0,30 Katlı,Merkezi (Pay Ölçer),"Kuzey, Güney, Doğu, Batı",Boş
119373-1663,3 + 1,2.0,4 Katlı,Merkezi,Güney,Boş
0-43348237,3 + 1,2.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
116890-3474,3 + 1,2.0,3 Katlı,Kombi,"Doğu, Batı",Boş
70055-678,3 + 1,1.0,5 Katlı,Kombi,Kuzey,Boş
122312-372,4 + 1,2.0,6 Katlı,Yerden Isıtma,"Doğu, Batı",Boş
116919-2272,3 + 1,1.0,4 Katlı,Kombi,Doğu,Boş
138439-127,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu",Kiracılı
72607-420,5 + 1,4.0,3 Katlı,Klima,"Güney, Doğu, Batı",Mülk Sahibi
145660-115,2 + 1,1.0,3 Katlı,Klima,"Güney, Doğu",Mülk Sahibi
17794-1002,5 + 1,3.0,6 Katlı,Merkezi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
1324-1157,3 + 1,1.0,5 Katlı,Isıtma Yok,"Kuzey, Doğu, Batı",
15417-3289,4 + 1,1.0,3 Katlı,Kombi,Güney,Kiracılı
53552-1902,3 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Kiracılı
85783-2946,3 + 1,2.0,4 Katlı,Kombi,Doğu,Boş
